Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,value
"Macedonia, FYR",MKD,Total,TOT,Belgium,BEL,1907
"Macedonia, FYR",MKD,Total,TOT,Belize,BLZ,0
"Macedonia, FYR",MKD,Total,TOT,Benin,BEN,5
"Macedonia, FYR",MKD,Total,TOT,Bermuda,BMU,3
"Macedonia, FYR",MKD,Total,TOT,Bhutan,BTN,0
"Macedonia, FYR",MKD,Total,TOT,Bolivia,BOL,2
"Macedonia, FYR",MKD,Total,TOT,Bosnia and Herzegovina,BIH,5
"Macedonia, FYR",MKD,Total,TOT,Botswana,BWA,0
"Macedonia, FYR",MKD,Total,TOT,Brazil,BRA,176
"Macedonia, FYR",MKD,Total,TOT,Brunei Darussalam,BRN,0
"Macedonia, FYR",MKD,Total,TOT,Bulgaria,BGR,3760
"Macedonia, FYR",MKD,Total,TOT,Burkina Faso,BFA,1
"Macedonia, FYR",MKD,Total,TOT,Burundi,BDI,0
"Macedonia, FYR",MKD,Total,TOT,Cambodia,KHM,3
"Macedonia, FYR",MKD,Total,TOT,Cameroon,CMR,7
"Macedonia, FYR",MKD,Total,TOT,Canada,CAN,7123
"Macedonia, FYR",MKD,Total,TOT,Cape Verde,CPV,6
"Macedonia, FYR",MKD,Total,TOT,Cayman Islands,CYM,0
"Macedonia, FYR",MKD,Total,TOT,Central African Republic,CAF,0
"Macedonia, FYR",MKD,Total,TOT,Chad,TCD,0
"Macedonia, FYR",MKD,Total,TOT,Channel Islands,CHI,0
"Macedonia, FYR",MKD,Total,TOT,Chile,CHL,398
"Macedonia, FYR",MKD,Total,TOT,China,CHN,1
"Macedonia, FYR",MKD,Total,TOT,Colombia,COL,4
"Macedonia, FYR",MKD,Total,TOT,Comoros,COM,0
"Macedonia, FYR",MKD,Total,TOT,"Congo, Dem. Rep.",COD,1
"Macedonia, FYR",MKD,Total,TOT,"Congo, Rep.",COG,0
"Macedonia, FYR",MKD,Total,TOT,Cook Islands,COK,6
"Macedonia, FYR",MKD,Total,TOT,Costa Rica,CRI,1
"Macedonia, FYR",MKD,Total,TOT,Cote d'Ivoire,CIV,8
"Macedonia, FYR",MKD,Total,TOT,Croatia,HRV,10447
"Macedonia, FYR",MKD,Total,TOT,Cuba,CUB,0
"Macedonia, FYR",MKD,Total,TOT,Cyprus,CYP,9
"Macedonia, FYR",MKD,Total,TOT,Czech Republic,CZE,538
"Macedonia, FYR",MKD,Total,TOT,Denmark,DNK,2273
"Macedonia, FYR",MKD,Total,TOT,Djibouti,DJI,0
"Macedonia, FYR",MKD,Total,TOT,Dominica,DMA,0
"Macedonia, FYR",MKD,Total,TOT,Dominican Republic,DOM,7
"Macedonia, FYR",MKD,Total,TOT,Ecuador,ECU,3
"Macedonia, FYR",MKD,Total,TOT,"Egypt, Arab Rep.",EGY,7
"Macedonia, FYR",MKD,Total,TOT,El Salvador,SLV,0
"Macedonia, FYR",MKD,Total,TOT,Equatorial Guinea,GNQ,0
"Macedonia, FYR",MKD,Total,TOT,Eritrea,ERI,0
"Macedonia, FYR",MKD,Total,TOT,Estonia,EST,9
"Macedonia, FYR",MKD,Total,TOT,Ethiopia,ETH,0
"Macedonia, FYR",MKD,Total,TOT,Faeroe Islands,FRO,6
"Macedonia, FYR",MKD,Total,TOT,Falkland Islands (Malvinas),FLK,0
"Macedonia, FYR",MKD,Total,TOT,Fiji,FJI,3
"Macedonia, FYR",MKD,Total,TOT,Finland,FIN,155
"Macedonia, FYR",MKD,Total,TOT,France,FRA,3145
"Macedonia, FYR",MKD,Total,TOT,French Guiana,GUF,3
"Macedonia, FYR",MKD,Total,TOT,French Polynesia,PYF,13
"Macedonia, FYR",MKD,Total,TOT,Gabon,GAB,0
"Macedonia, FYR",MKD,Total,TOT,"Gambia, The",GMB,0
"Macedonia, FYR",MKD,Total,TOT,Georgia,GEO,0
"Macedonia, FYR",MKD,Total,TOT,Germany,DEU,54994
"Macedonia, FYR",MKD,Total,TOT,Ghana,GHA,18
"Macedonia, FYR",MKD,Total,TOT,Gibraltar,GIB,0
"Macedonia, FYR",MKD,Total,TOT,Greece,GRC,720
"Macedonia, FYR",MKD,Total,TOT,Greenland,GRL,0
"Macedonia, FYR",MKD,Total,TOT,Grenada,GRD,0
"Macedonia, FYR",MKD,Total,TOT,Guadeloupe,GLP,0
"Macedonia, FYR",MKD,Total,TOT,Guam,GUM,21
"Macedonia, FYR",MKD,Total,TOT,Guatemala,GTM,0
"Macedonia, FYR",MKD,Total,TOT,Guinea,GIN,5
"Macedonia, FYR",MKD,Total,TOT,Guinea-Bissau,GNB,0
"Macedonia, FYR",MKD,Total,TOT,Guyana,GUY,0
"Macedonia, FYR",MKD,Total,TOT,Haiti,HTI,0
"Macedonia, FYR",MKD,Total,TOT,Honduras,HND,0
"Macedonia, FYR",MKD,Total,TOT,"Hong Kong SAR, China",HKG,11
"Macedonia, FYR",MKD,Total,TOT,Hungary,HUN,4200
"Macedonia, FYR",MKD,Total,TOT,Iceland,ISL,3
"Macedonia, FYR",MKD,Total,TOT,India,IND,46
"Macedonia, FYR",MKD,Total,TOT,Indonesia,IDN,0
"Macedonia, FYR",MKD,Total,TOT,"Iran, Islamic Rep.",IRN,30
"Macedonia, FYR",MKD,Total,TOT,Iraq,IRQ,0
"Macedonia, FYR",MKD,Total,TOT,Ireland,IRL,33
"Macedonia, FYR",MKD,Total,TOT,Isle of Man,IMN,0
"Macedonia, FYR",MKD,Total,TOT,Israel,ISR,6309
"Macedonia, FYR",MKD,Total,TOT,Italy,ITA,44657
"Macedonia, FYR",MKD,Total,TOT,Jamaica,JAM,0
"Macedonia, FYR",MKD,Total,TOT,Japan,JPN,4
"Macedonia, FYR",MKD,Total,TOT,Jordan,JOR,8
"Macedonia, FYR",MKD,Total,TOT,Kazakhstan,KAZ,0
"Macedonia, FYR",MKD,Total,TOT,Kenya,KEN,0
"Macedonia, FYR",MKD,Total,TOT,Kiribati,KIR,7
"Macedonia, FYR",MKD,Total,TOT,"Korea, Dem. Rep.",PRK,0
"Macedonia, FYR",MKD,Total,TOT,"Korea, Rep.",KOR,0
"Macedonia, FYR",MKD,Total,TOT,Kosovo,XKX,0
"Macedonia, FYR",MKD,Total,TOT,Kuwait,KWT,199
"Macedonia, FYR",MKD,Total,TOT,Kyrgyz Republic,KGZ,4
"Macedonia, FYR",MKD,Total,TOT,Lao PDR,LAO,0
"Macedonia, FYR",MKD,Total,TOT,Latvia,LVA,2
"Macedonia, FYR",MKD,Total,TOT,Lebanon,LBN,1040
"Macedonia, FYR",MKD,Total,TOT,Lesotho,LSO,0
"Macedonia, FYR",MKD,Total,TOT,Liberia,LBR,0
"Macedonia, FYR",MKD,Total,TOT,Libya,LBY,0
"Macedonia, FYR",MKD,Total,TOT,Liechtenstein,LIE,0
"Macedonia, FYR",MKD,Total,TOT,Lithuania,LTU,5
"Macedonia, FYR",MKD,Total,TOT,Luxembourg,LUX,251
"Macedonia, FYR",MKD,Total,TOT,"Macao SAR, China",MAC,0
"Macedonia, FYR",MKD,Total,TOT,"Macedonia, FYR",MKD,0
"Macedonia, FYR",MKD,Total,TOT,Madagascar,MDG,0
"Macedonia, FYR",MKD,Total,TOT,Malawi,MWI,0
"Macedonia, FYR",MKD,Total,TOT,Malaysia,MYS,18
"Macedonia, FYR",MKD,Total,TOT,Maldives,MDV,0
"Macedonia, FYR",MKD,Total,TOT,Mali,MLI,0
"Macedonia, FYR",MKD,Total,TOT,Malta,MLT,4
"Macedonia, FYR",MKD,Total,TOT,Marshall Islands,MHL,6
"Macedonia, FYR",MKD,Total,TOT,Martinique,MTQ,0
"Macedonia, FYR",MKD,Total,TOT,Mauritania,MRT,0
"Macedonia, FYR",MKD,Total,TOT,Mauritius,MUS,0
"Macedonia, FYR",MKD,Total,TOT,Mayotte,MYT,0
"Macedonia, FYR",MKD,Total,TOT,Mexico,MEX,2
"Macedonia, FYR",MKD,Total,TOT,"Micronesia, Fed. Sts.",FSM,1
"Macedonia, FYR",MKD,Total,TOT,Moldova,MDA,0
"Macedonia, FYR",MKD,Total,TOT,Monaco,MCO,9
"Macedonia, FYR",MKD,Total,TOT,Mongolia,MNG,0
"Macedonia, FYR",MKD,Total,TOT,Montenegro,MNE,0
"Macedonia, FYR",MKD,Total,TOT,Montserrat,MSR,0
"Macedonia, FYR",MKD,Total,TOT,Morocco,MAR,0
"Macedonia, FYR",MKD,Total,TOT,Mozambique,MOZ,5
"Macedonia, FYR",MKD,Total,TOT,Myanmar,MMR,0
"Macedonia, FYR",MKD,Total,TOT,Namibia,NAM,6
"Macedonia, FYR",MKD,Total,TOT,Naura,NRU,3
"Macedonia, FYR",MKD,Total,TOT,Nepal,NPL,3
"Macedonia, FYR",MKD,Total,TOT,Netherlands,NLD,35
"Macedonia, FYR",MKD,Total,TOT,Netherlands Antilles,ANT,0
"Macedonia, FYR",MKD,Total,TOT,New Caledonia,NCL,16
"Macedonia, FYR",MKD,Total,TOT,New Zealand,NZL,589
"Macedonia, FYR",MKD,Total,TOT,Nicaragua,NIC,0
"Macedonia, FYR",MKD,Total,TOT,Niger,NER,3
"Macedonia, FYR",MKD,Total,TOT,Nigeria,NGA,29
"Macedonia, FYR",MKD,Total,TOT,Niue,NIU,0
"Macedonia, FYR",MKD,Total,TOT,Norfolk Island,NFK,1
"Macedonia, FYR",MKD,Total,TOT,Northern Mariana Islands,MNP,4
"Macedonia, FYR",MKD,Total,TOT,Norway,NOR,548
"Macedonia, FYR",MKD,Total,TOT,Oman,OMN,50
"Macedonia, FYR",MKD,Total,TOT,Pakistan,PAK,5
"Macedonia, FYR",MKD,Total,TOT,Palau,PLW,3
"Macedonia, FYR",MKD,Total,TOT,Panama,PAN,0
"Macedonia, FYR",MKD,Total,TOT,Papua New Guinea,PNG,0
"Macedonia, FYR",MKD,Total,TOT,Paraguay,PRY,1
"Macedonia, FYR",MKD,Total,TOT,Peru,PER,0
"Macedonia, FYR",MKD,Total,TOT,Philippines,PHL,0
"Macedonia, FYR",MKD,Total,TOT,Poland,POL,292
"Macedonia, FYR",MKD,Total,TOT,Portugal,PRT,11
"Macedonia, FYR",MKD,Total,TOT,Puerto Rico,PRI,0
"Macedonia, FYR",MKD,Total,TOT,Qatar,QAT,1555
"Macedonia, FYR",MKD,Total,TOT,Reunion,REU,3
"Macedonia, FYR",MKD,Total,TOT,Romania,ROU,538
"Macedonia, FYR",MKD,Total,TOT,Russian Federation,RUS,0
"Macedonia, FYR",MKD,Total,TOT,Rwanda,RWA,0
"Macedonia, FYR",MKD,Total,TOT,Saint Helena,SHN,0
"Macedonia, FYR",MKD,Total,TOT,Saint Pierre and Miquelon,SPM,0
"Macedonia, FYR",MKD,Total,TOT,Samoa,WSM,2
"Macedonia, FYR",MKD,Total,TOT,San Marino,SMR,64
"Macedonia, FYR",MKD,Total,TOT,Sao Tome and Principe,STP,0
"Macedonia, FYR",MKD,Total,TOT,Saudi Arabia,SAU,428
"Macedonia, FYR",MKD,Total,TOT,Senegal,SEN,4
"Macedonia, FYR",MKD,Total,TOT,Serbia,SRB,0
"Macedonia, FYR",MKD,Total,TOT,Serbia and Montenegro,SCG,34
"Macedonia, FYR",MKD,Total,TOT,Seychelles,SYC,0
"Macedonia, FYR",MKD,Total,TOT,Sierra Leone,SLE,0
"Macedonia, FYR",MKD,Total,TOT,Singapore,SGP,6
"Macedonia, FYR",MKD,Total,TOT,Slovak Republic,SVK,155
"Macedonia, FYR",MKD,Total,TOT,Slovenia,SVN,6593
"Macedonia, FYR",MKD,Total,TOT,Solomon Islands,SLB,0
"Macedonia, FYR",MKD,Total,TOT,Somalia,SOM,0
"Macedonia, FYR",MKD,Total,TOT,South Africa,ZAF,211
"Macedonia, FYR",MKD,Total,TOT,Spain,ESP,214
"Macedonia, FYR",MKD,Total,TOT,Sri Lanka,LKA,0
"Macedonia, FYR",MKD,Total,TOT,St. Kitts and Nevis,KNA,0
"Macedonia, FYR",MKD,Total,TOT,St. Lucia,LCA,0
"Macedonia, FYR",MKD,Total,TOT,St. Vincent and the Grenadines,VCT,0
"Macedonia, FYR",MKD,Total,TOT,Sudan,SDN,5
"Macedonia, FYR",MKD,Total,TOT,Suriname,SUR,0
"Macedonia, FYR",MKD,Total,TOT,Swaziland,SWZ,0
"Macedonia, FYR",MKD,Total,TOT,Sweden,SWE,2336
"Macedonia, FYR",MKD,Total,TOT,Switzerland,CHE,58224
"Macedonia, FYR",MKD,Total,TOT,Syrian Arab Republic,SYR,188
"Macedonia, FYR",MKD,Total,TOT,"Taiwan, China",TWN,0
"Macedonia, FYR",MKD,Total,TOT,Tajikistan,TJK,0
"Macedonia, FYR",MKD,Total,TOT,Tanzania,TZA,5
"Macedonia, FYR",MKD,Total,TOT,Thailand,THA,4
"Macedonia, FYR",MKD,Total,TOT,Timor-Leste,TLS,0
"Macedonia, FYR",MKD,Total,TOT,Togo,TGO,18
"Macedonia, FYR",MKD,Total,TOT,Tokelau,TKL,0
"Macedonia, FYR",MKD,Total,TOT,Tonga,TON,6
"Macedonia, FYR",MKD,Total,TOT,Trinidad and Tobago,TTO,0
"Macedonia, FYR",MKD,Total,TOT,Tunisia,TUN,0
"Macedonia, FYR",MKD,Total,TOT,Turkey,TUR,31597
"Macedonia, FYR",MKD,Total,TOT,Turkmenistan,TKM,0
"Macedonia, FYR",MKD,Total,TOT,Turks and Caicos Islands,TCA,0
"Macedonia, FYR",MKD,Total,TOT,Tuvalu,TUV,0
"Macedonia, FYR",MKD,Total,TOT,Uganda,UGA,4
"Macedonia, FYR",MKD,Total,TOT,Ukraine,UKR,0
"Macedonia, FYR",MKD,Total,TOT,United Arab Emirates,ARE,667
"Macedonia, FYR",MKD,Total,TOT,United Kingdom,GBR,10
"Macedonia, FYR",MKD,Total,TOT,United States,USA,26139
"Macedonia, FYR",MKD,Total,TOT,Uruguay,URY,14
"Macedonia, FYR",MKD,Total,TOT,Uzbekistan,UZB,0
"Macedonia, FYR",MKD,Total,TOT,Vanuatu,VUT,2
"Macedonia, FYR",MKD,Total,TOT,"Venezuela, RB",VEN,6
"Macedonia, FYR",MKD,Total,TOT,Vietnam,VNM,0
"Macedonia, FYR",MKD,Total,TOT,Virgin Islands (U.S.),VIR,0
"Macedonia, FYR",MKD,Total,TOT,"Virgin Islands, British",VGB,0
"Macedonia, FYR",MKD,Total,TOT,Wallis and Futuna,WLF,2
"Macedonia, FYR",MKD,Total,TOT,West Bank and Gaza,PSE,705
"Macedonia, FYR",MKD,Total,TOT,"Yemen, Rep.",YEM,334
"Macedonia, FYR",MKD,Total,TOT,Zambia,ZMB,1
"Macedonia, FYR",MKD,Total,TOT,Zimbabwe,ZWE,11
Madagascar,MDG,Total,TOT,Afghanistan,AFG,2
Madagascar,MDG,Total,TOT,Albania,ALB,0
Madagascar,MDG,Total,TOT,Algeria,DZA,0
Madagascar,MDG,Total,TOT,American Samoa,ASM,0
Madagascar,MDG,Total,TOT,Andorra,AND,3
Madagascar,MDG,Total,TOT,Angola,AGO,5
Madagascar,MDG,Total,TOT,Anguilla,AIA,0
Madagascar,MDG,Total,TOT,Antigua and Barbuda,ATG,1
Madagascar,MDG,Total,TOT,Argentina,ARG,0
Madagascar,MDG,Total,TOT,Armenia,ARM,22
Madagascar,MDG,Total,TOT,Aruba,ABW,0
Madagascar,MDG,Total,TOT,Australia,AUS,163
Madagascar,MDG,Total,TOT,Austria,AUT,25
Madagascar,MDG,Total,TOT,Azerbaijan,AZE,0
Madagascar,MDG,Total,TOT,"Bahamas, The",BHS,0
Madagascar,MDG,Total,TOT,Bahrain,BHR,0
Madagascar,MDG,Total,TOT,Bangladesh,BGD,3
Madagascar,MDG,Total,TOT,Barbados,BRB,2
Madagascar,MDG,Total,TOT,Belarus,BLR,0
Madagascar,MDG,Total,TOT,Belgium,BEL,206
Madagascar,MDG,Total,TOT,Belize,BLZ,0
Madagascar,MDG,Total,TOT,Benin,BEN,2
Madagascar,MDG,Total,TOT,Bermuda,BMU,0
Madagascar,MDG,Total,TOT,Bhutan,BTN,0
Madagascar,MDG,Total,TOT,Bolivia,BOL,4
Madagascar,MDG,Total,TOT,Bosnia and Herzegovina,BIH,7
Madagascar,MDG,Total,TOT,Botswana,BWA,57
Madagascar,MDG,Total,TOT,Brazil,BRA,51
Madagascar,MDG,Total,TOT,Brunei Darussalam,BRN,0
Madagascar,MDG,Total,TOT,Bulgaria,BGR,0
Madagascar,MDG,Total,TOT,Burkina Faso,BFA,0
Madagascar,MDG,Total,TOT,Burundi,BDI,29
Madagascar,MDG,Total,TOT,Cambodia,KHM,0
Madagascar,MDG,Total,TOT,Cameroon,CMR,78
Madagascar,MDG,Total,TOT,Canada,CAN,1895
Madagascar,MDG,Total,TOT,Cape Verde,CPV,0
Madagascar,MDG,Total,TOT,Cayman Islands,CYM,2
Madagascar,MDG,Total,TOT,Central African Republic,CAF,6
Madagascar,MDG,Total,TOT,Chad,TCD,16
Madagascar,MDG,Total,TOT,Channel Islands,CHI,0
Madagascar,MDG,Total,TOT,Chile,CHL,9
Madagascar,MDG,Total,TOT,China,CHN,9
Madagascar,MDG,Total,TOT,Colombia,COL,4
Madagascar,MDG,Total,TOT,Comoros,COM,11403
Madagascar,MDG,Total,TOT,"Congo, Dem. Rep.",COD,62
Madagascar,MDG,Total,TOT,"Congo, Rep.",COG,0
Madagascar,MDG,Total,TOT,Cook Islands,COK,0
Madagascar,MDG,Total,TOT,Costa Rica,CRI,2
Madagascar,MDG,Total,TOT,Cote d'Ivoire,CIV,20
Madagascar,MDG,Total,TOT,Croatia,HRV,0
Madagascar,MDG,Total,TOT,Cuba,CUB,69
Madagascar,MDG,Total,TOT,Cyprus,CYP,5
Madagascar,MDG,Total,TOT,Czech Republic,CZE,25
Madagascar,MDG,Total,TOT,Denmark,DNK,22
Madagascar,MDG,Total,TOT,Djibouti,DJI,74
Madagascar,MDG,Total,TOT,Dominica,DMA,2
Madagascar,MDG,Total,TOT,Dominican Republic,DOM,22
Madagascar,MDG,Total,TOT,Ecuador,ECU,3
Madagascar,MDG,Total,TOT,"Egypt, Arab Rep.",EGY,49
Madagascar,MDG,Total,TOT,El Salvador,SLV,0
Madagascar,MDG,Total,TOT,Equatorial Guinea,GNQ,0
Madagascar,MDG,Total,TOT,Eritrea,ERI,2
Madagascar,MDG,Total,TOT,Estonia,EST,0
Madagascar,MDG,Total,TOT,Ethiopia,ETH,33
Madagascar,MDG,Total,TOT,Faeroe Islands,FRO,5
Madagascar,MDG,Total,TOT,Falkland Islands (Malvinas),FLK,0
Madagascar,MDG,Total,TOT,Fiji,FJI,0
Madagascar,MDG,Total,TOT,Finland,FIN,4
Madagascar,MDG,Total,TOT,France,FRA,2974
Madagascar,MDG,Total,TOT,French Guiana,GUF,455
Madagascar,MDG,Total,TOT,French Polynesia,PYF,1
Madagascar,MDG,Total,TOT,Gabon,GAB,0
Madagascar,MDG,Total,TOT,"Gambia, The",GMB,3
Madagascar,MDG,Total,TOT,Georgia,GEO,0
Madagascar,MDG,Total,TOT,Germany,DEU,2820
Madagascar,MDG,Total,TOT,Ghana,GHA,35
Madagascar,MDG,Total,TOT,Gibraltar,GIB,0
Madagascar,MDG,Total,TOT,Greece,GRC,40
Madagascar,MDG,Total,TOT,Greenland,GRL,0
Madagascar,MDG,Total,TOT,Grenada,GRD,0
Madagascar,MDG,Total,TOT,Guadeloupe,GLP,560
Madagascar,MDG,Total,TOT,Guam,GUM,0
Madagascar,MDG,Total,TOT,Guatemala,GTM,0
Madagascar,MDG,Total,TOT,Guinea,GIN,0
Madagascar,MDG,Total,TOT,Guinea-Bissau,GNB,0
Madagascar,MDG,Total,TOT,Guyana,GUY,0
Madagascar,MDG,Total,TOT,Haiti,HTI,1
Madagascar,MDG,Total,TOT,Honduras,HND,0
Madagascar,MDG,Total,TOT,"Hong Kong SAR, China",HKG,14
Madagascar,MDG,Total,TOT,Hungary,HUN,11
Madagascar,MDG,Total,TOT,Iceland,ISL,0
Madagascar,MDG,Total,TOT,India,IND,145
Madagascar,MDG,Total,TOT,Indonesia,IDN,0
Madagascar,MDG,Total,TOT,"Iran, Islamic Rep.",IRN,0
Madagascar,MDG,Total,TOT,Iraq,IRQ,0
Madagascar,MDG,Total,TOT,Ireland,IRL,12
Madagascar,MDG,Total,TOT,Isle of Man,IMN,0
Madagascar,MDG,Total,TOT,Israel,ISR,0
Madagascar,MDG,Total,TOT,Italy,ITA,1101
Madagascar,MDG,Total,TOT,Jamaica,JAM,4
Madagascar,MDG,Total,TOT,Japan,JPN,120
Madagascar,MDG,Total,TOT,Jordan,JOR,0
Madagascar,MDG,Total,TOT,Kazakhstan,KAZ,0
Madagascar,MDG,Total,TOT,Kenya,KEN,161
Madagascar,MDG,Total,TOT,Kiribati,KIR,0
Madagascar,MDG,Total,TOT,"Korea, Dem. Rep.",PRK,0
Madagascar,MDG,Total,TOT,"Korea, Rep.",KOR,0
Madagascar,MDG,Total,TOT,Kosovo,XKX,0
Madagascar,MDG,Total,TOT,Kuwait,KWT,0
Madagascar,MDG,Total,TOT,Kyrgyz Republic,KGZ,0
Madagascar,MDG,Total,TOT,Lao PDR,LAO,0
Madagascar,MDG,Total,TOT,Latvia,LVA,1
Madagascar,MDG,Total,TOT,Lebanon,LBN,0
Madagascar,MDG,Total,TOT,Lesotho,LSO,8
Madagascar,MDG,Total,TOT,Liberia,LBR,0
Madagascar,MDG,Total,TOT,Libya,LBY,1
Madagascar,MDG,Total,TOT,Liechtenstein,LIE,0
Madagascar,MDG,Total,TOT,Lithuania,LTU,1
Madagascar,MDG,Total,TOT,Luxembourg,LUX,39
Madagascar,MDG,Total,TOT,"Macao SAR, China",MAC,0
Madagascar,MDG,Total,TOT,"Macedonia, FYR",MKD,93
Madagascar,MDG,Total,TOT,Madagascar,MDG,0
Madagascar,MDG,Total,TOT,Malawi,MWI,832
Madagascar,MDG,Total,TOT,Malaysia,MYS,4
Madagascar,MDG,Total,TOT,Maldives,MDV,0
Madagascar,MDG,Total,TOT,Mali,MLI,0
Madagascar,MDG,Total,TOT,Malta,MLT,0
Madagascar,MDG,Total,TOT,Marshall Islands,MHL,0
Madagascar,MDG,Total,TOT,Martinique,MTQ,370
Madagascar,MDG,Total,TOT,Mauritania,MRT,0
Madagascar,MDG,Total,TOT,Mauritius,MUS,1406
Madagascar,MDG,Total,TOT,Mayotte,MYT,22
Madagascar,MDG,Total,TOT,Mexico,MEX,4
Madagascar,MDG,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Madagascar,MDG,Total,TOT,Moldova,MDA,0
Madagascar,MDG,Total,TOT,Monaco,MCO,32
Madagascar,MDG,Total,TOT,Mongolia,MNG,0
Madagascar,MDG,Total,TOT,Montenegro,MNE,0
Madagascar,MDG,Total,TOT,Montserrat,MSR,0
Madagascar,MDG,Total,TOT,Morocco,MAR,0
Madagascar,MDG,Total,TOT,Mozambique,MOZ,87
Madagascar,MDG,Total,TOT,Myanmar,MMR,0
Madagascar,MDG,Total,TOT,Namibia,NAM,5
Madagascar,MDG,Total,TOT,Naura,NRU,0
Madagascar,MDG,Total,TOT,Nepal,NPL,2
Madagascar,MDG,Total,TOT,Netherlands,NLD,140
Madagascar,MDG,Total,TOT,Netherlands Antilles,ANT,0
Madagascar,MDG,Total,TOT,New Caledonia,NCL,0
Madagascar,MDG,Total,TOT,New Zealand,NZL,18
Madagascar,MDG,Total,TOT,Nicaragua,NIC,0
Madagascar,MDG,Total,TOT,Niger,NER,2
Madagascar,MDG,Total,TOT,Nigeria,NGA,63
Madagascar,MDG,Total,TOT,Niue,NIU,0
Madagascar,MDG,Total,TOT,Norfolk Island,NFK,0
Madagascar,MDG,Total,TOT,Northern Mariana Islands,MNP,0
Madagascar,MDG,Total,TOT,Norway,NOR,381
Madagascar,MDG,Total,TOT,Oman,OMN,0
Madagascar,MDG,Total,TOT,Pakistan,PAK,9
Madagascar,MDG,Total,TOT,Palau,PLW,0
Madagascar,MDG,Total,TOT,Panama,PAN,1
Madagascar,MDG,Total,TOT,Papua New Guinea,PNG,0
Madagascar,MDG,Total,TOT,Paraguay,PRY,0
Madagascar,MDG,Total,TOT,Peru,PER,3
Madagascar,MDG,Total,TOT,Philippines,PHL,0
Madagascar,MDG,Total,TOT,Poland,POL,13
Madagascar,MDG,Total,TOT,Portugal,PRT,0
Madagascar,MDG,Total,TOT,Puerto Rico,PRI,40
Madagascar,MDG,Total,TOT,Qatar,QAT,0
Madagascar,MDG,Total,TOT,Reunion,REU,41
Madagascar,MDG,Total,TOT,Romania,ROU,0
Madagascar,MDG,Total,TOT,Russian Federation,RUS,296
Madagascar,MDG,Total,TOT,Rwanda,RWA,3
Madagascar,MDG,Total,TOT,Saint Helena,SHN,0
Madagascar,MDG,Total,TOT,Saint Pierre and Miquelon,SPM,0
Madagascar,MDG,Total,TOT,Samoa,WSM,0
Madagascar,MDG,Total,TOT,San Marino,SMR,0
Madagascar,MDG,Total,TOT,Sao Tome and Principe,STP,0
Madagascar,MDG,Total,TOT,Saudi Arabia,SAU,0
Madagascar,MDG,Total,TOT,Senegal,SEN,0
Madagascar,MDG,Total,TOT,Serbia,SRB,0
Madagascar,MDG,Total,TOT,Serbia and Montenegro,SCG,19
Madagascar,MDG,Total,TOT,Seychelles,SYC,152
Madagascar,MDG,Total,TOT,Sierra Leone,SLE,0
Madagascar,MDG,Total,TOT,Singapore,SGP,2
Madagascar,MDG,Total,TOT,Slovak Republic,SVK,15
Madagascar,MDG,Total,TOT,Slovenia,SVN,1
Madagascar,MDG,Total,TOT,Solomon Islands,SLB,0
Madagascar,MDG,Total,TOT,Somalia,SOM,4
Madagascar,MDG,Total,TOT,South Africa,ZAF,183
Madagascar,MDG,Total,TOT,Spain,ESP,150
Madagascar,MDG,Total,TOT,Sri Lanka,LKA,0
Madagascar,MDG,Total,TOT,St. Kitts and Nevis,KNA,0
Madagascar,MDG,Total,TOT,St. Lucia,LCA,2
Madagascar,MDG,Total,TOT,St. Vincent and the Grenadines,VCT,3
Madagascar,MDG,Total,TOT,Sudan,SDN,2091
Madagascar,MDG,Total,TOT,Suriname,SUR,0
Madagascar,MDG,Total,TOT,Swaziland,SWZ,15
Madagascar,MDG,Total,TOT,Sweden,SWE,72
Madagascar,MDG,Total,TOT,Switzerland,CHE,451
Madagascar,MDG,Total,TOT,Syrian Arab Republic,SYR,0
Madagascar,MDG,Total,TOT,"Taiwan, China",TWN,0
Madagascar,MDG,Total,TOT,Tajikistan,TJK,0
Madagascar,MDG,Total,TOT,Tanzania,TZA,18
Madagascar,MDG,Total,TOT,Thailand,THA,0
Madagascar,MDG,Total,TOT,Timor-Leste,TLS,0
Madagascar,MDG,Total,TOT,Togo,TGO,0
Madagascar,MDG,Total,TOT,Tokelau,TKL,0
Madagascar,MDG,Total,TOT,Tonga,TON,0
Madagascar,MDG,Total,TOT,Trinidad and Tobago,TTO,3
Madagascar,MDG,Total,TOT,Tunisia,TUN,0
Madagascar,MDG,Total,TOT,Turkey,TUR,0
Madagascar,MDG,Total,TOT,Turkmenistan,TKM,0
Madagascar,MDG,Total,TOT,Turks and Caicos Islands,TCA,0
Madagascar,MDG,Total,TOT,Tuvalu,TUV,0
Madagascar,MDG,Total,TOT,Uganda,UGA,61
Madagascar,MDG,Total,TOT,Ukraine,UKR,200
Madagascar,MDG,Total,TOT,United Arab Emirates,ARE,0
Madagascar,MDG,Total,TOT,United Kingdom,GBR,31476
Madagascar,MDG,Total,TOT,United States,USA,3522
Madagascar,MDG,Total,TOT,Uruguay,URY,0
Madagascar,MDG,Total,TOT,Uzbekistan,UZB,0
Madagascar,MDG,Total,TOT,Vanuatu,VUT,0
Madagascar,MDG,Total,TOT,"Venezuela, RB",VEN,7
